URL,Nama,Kategori,Usaha Utama,Produk Utama,Provinsi,Alamat,Nama Badan Hukum,Jumlah Tenaga Kerja,Sistem Penjualan,Target Pasar Utama (Produk Masal),Target Pasar Utama (Produk Spesifik),Tingkat Pesaing Usaha,Total Aset (Juta),Penjualan Rata-Rata (Juta/Tahun),Proyeksi Pertumbuhan Penjualan (%/Tahun),Kebutuhan Pembiayaan Kredit (Juta),Nilai Aset Jaminan Kredit (Juta),Jumlah Dokumen Persyaratan Kredit
https://www.bi.go.id/bisaid/bisaid/Detail?pm=n7PP4sYAFbAd/5u2e/WuuQ==&mp=fOhzApotY5QnAtxxXvjAfA==,GULA MERAH,"Pertanian, Kehutanan, Dan Perikanan",KEBUN TEBU,GULA MERAH,Aceh,"KUTE GELIME RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,5.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Tinggi,23000000.00,420000000.00,100,6.00,106.00,8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=lv91cYcQxWy15TOGggJjyw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,JONI AFRIZAL,"Pertanian, Kehutanan, Dan Perikanan",KERAMBA,IKAN NILA,Aceh,"KUALA TUHA - LAMNIE RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,10.00,120.00,40,5.00,50.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0pWUBVTwHGxUWmXXkN6dVQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Petani Sayur,"Pertanian, Kehutanan, Dan Perikanan",Sayur,"Sawi, Terong, Buncis, Bayam",Papua barat,"Sidey Baru RT/RW  / 

                                        Kelurahan SIDEY BARU Kecamatan SIDEY Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,5.20,9.60,0,6.00,5.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=XPoSWbJieGDMb32rGws4kw==&mp=fOhzApotY5QnAtxxXvjAfA==,Sri Unggul Barokah,"Pertanian, Kehutanan, Dan Perikanan",Pertanian Sawah,Padi,Jawa tengah,"Margomulyo RT/RW  2/3/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN CILACAP Provinsi JAWA TENGAH 

                                        Telp : 81391297072 Fax : -",Perorangan,5.0,Retail,"Tidak Ada   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Tinggi,64.00,27.00,10,10.00,45.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=6wPPhUi3AXTeMrZxwR70nQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Kebun Lada Rosmina,"Pertanian, Kehutanan, Dan Perikanan",Pertanian,Lada,Kepulauan bangka belitung,"Aik Rutan RT/RW  8/4/2020 

                                        Kelurahan DENDANG Kecamatan DENDANG Kabupaten KABUPATEN BELITUNG TIMUR Provinsi KEPULAUAN BANGKA BELITUNG 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Tidak Ada   0,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %",Tinggi,65.00,49.20,0,9.00,85.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=y8mPTr1nKoFBhoDoCwoC/g==&mp=2BbfzMJpZb2nANZ3GT30ng==,Pulanglah Uda,"Pertanian, Kehutanan, Dan Perikanan",Ternak Sapi,Ternak Sapi,Sumatera barat,"Jl. Lumbung Bapareng\ RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN TANAH DATAR Provinsi SUMATERA BARAT 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Rendah,1070.00,4640.00,30,3.00,720.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=KjjwUIxRjM6N3WA9FOGgpQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Watawa Sau Bil Haq,"Pertanian, Kehutanan, Dan Perikanan",Nelayan Udang Mantis,Udang Mantis,Jambi,"Sdn No. 14 RT/RW  04/ 

                                        Kelurahan KAMPUNG NELAYAN Kecamatan TUNGKAL ILIR Kabupaten KABUPATEN TANJUNG JABUNG BARAT Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,20.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   100,00 %",Rendah,456.80,96.00,0,0.00,449.00,8
https://www.bi.go.id/bisaid/bisaid/Detail?pm=vPjtjkJ0I+nHQuHsLiuMWg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,PENGUSAHA BUNGA,"Pertanian, Kehutanan, Dan Perikanan",FLOWER,-,Aceh,"BANDA ACEH MEDAN RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TAMIANG Provinsi ACEH 

                                        Telp : 85262470837 Fax : -",Usaha Dagang (UD),3.0,Retail,"Tidak Ada   0,00 %","Tidak Ada   100,00 %",Rendah,110.00,280.00,10,0.00,0.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=/IRDLK1wIQE4fzSuntP2VA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,BAYU SEPAKAT,"Pertanian, Kehutanan, Dan Perikanan",PENANGKAR BIBIT KARET,BIBIT KARET,Aceh,"MEUNASAH KRUENG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,34.00,13.00,20,6.00,15.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=0+0BLqwHyuE7m9swUQxaaw==&mp=tFF9KAXBbci/UefzhiAg3g==,Pertanian Radi,"Pertanian, Kehutanan, Dan Perikanan",Pertanian,Jagung,Papua barat,"Rajawali RT/RW  6/3/2020 

                                        Kelurahan - Kecamatan AIMAS Kabupaten KABUPATEN SORONG Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,26.20,18.20,0,9.50,2010.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=6ldbTGfryIWFhENNWn4WXg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Padi Saota,"Pertanian, Kehutanan, Dan Perikanan",Petani Padi,Padi,Sumatera utara,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,203.00,108.00,20,6.00,200.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=typ0xkHp9xqZ3O3gMwR82A==&mp=Bjv3m4lcInn46OWc4jy6kQ==,M.Daud,"Pertanian, Kehutanan, Dan Perikanan",Budidaya Lembu,Lembu,Aceh,"Blang Kayee Adang RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BANDA ACEH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,23.00,340.00,30,5.00,10.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=8vWGAL6cpVNNZMbTZXwVuQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Usaha Peternakan Sapi Perah Bp. Sartono,"Pertanian, Kehutanan, Dan Perikanan",Ternak Sapi Perah,Susu,Jawa tengah,"Dk. Rejosari RT/RW  9/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BOYOLALI Provinsi JAWA TENGAH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,229500000.00,39.36,5,5.00,200.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=Fb1kcpBcYXT6rKYviqEuCA==&mp=5JdvraNzQnzSzI+hC9alEQ==,Ubi Daun Samsinar,"Pertanian, Kehutanan, Dan Perikanan",Singkong Daun,Daun Singkong,Jambi,"Sultan Toha RT/RW  11/2/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,537.00,75.00,0,9.00,515.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=aLNK2BimaG5gM+gCWWXS8w==&mp=xI6rAeQkygTAn3Z625IGLg==,Sawit Rita,"Pertanian, Kehutanan, Dan Perikanan",Sawit,Sawit,Kalimantan timur,"Bere Bere RT/RW  10/12/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PENAJAM PASER UTARA Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Distributor,"Memenuhi Order Dari Distributor/Eksportir/Trader   100,00 %","Tidak Ada   0,00 %",Tinggi,171.50,10.00,0,10.00,162.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=iLyMasDsJrLvEMWchQC9AA==&mp=xI6rAeQkygTAn3Z625IGLg==,Perkebunan Timun,"Pertanian, Kehutanan, Dan Perikanan",Perkebunan Timun,Buah Timun,Bali,"Mulawarman RT/RW  02/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,36.00,9.00,0,5.00,5.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=tOCr2VXlDABcYyZTmpgTcA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Bibit Ikan,"Pertanian, Kehutanan, Dan Perikanan",Bibit Lele,Bibit Lele,Lampung,"Sukawangi RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN PRINGSEWU Provinsi LAMPUNG 

                                        Telp : 85369425146 Fax : -",Perorangan,1.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,99.00,43.20,15,5.00,50.00,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5NtSHUCprlGhbzN6b3Mh/g==&mp=xI6rAeQkygTAn3Z625IGLg==,Petani Bayam,"Pertanian, Kehutanan, Dan Perikanan",Pertanian Bayam,Bayam,Bali,"Gang Joyoboyo No 49 RT/RW  15/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,28.50,60.00,0,5.00,17.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=HSmDhrSmC4u2ctpJikOWMA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Nelayan Tasuri,"Pertanian, Kehutanan, Dan Perikanan",Nelayan,Ikan Segar,Sumatera utara,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,47.00,48.00,20,10.00,45.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=et9GF+6wo84uUcL45NrXdw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,PAMBOT TWO BROTHERS,"Pertanian, Kehutanan, Dan Perikanan",NELAYAN,IKAN SEGAR,Maluku,"KUSU LOFRA RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN HALMAHERA UTARA Provinsi MALUKU UTARA 

                                        Telp : TIDAK ADA Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,34.00,124.00,10,5.00,33.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=w+TTKcEqnkNI9YbhGbMmvQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kios Peracangan,"Pertanian, Kehutanan, Dan Perikanan",Pupuk,Pupuk Urea Dan Ponstan Dll,Jawa timur,"Dusun Krajan Ds. Taman Suruh RT/RW  1/1/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUWANGI Provinsi JAWA TIMUR 

                                        Telp : . Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,361.00,325.00,25,6.00,0.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=eYQ8Srg0rcxQxJIxUv6THQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Kacang Panjang Dan Cabe Rawit Marfuah,"Pertanian, Kehutanan, Dan Perikanan",Pertanian,Kacang Panjang Dan Cabe Rawit,Jambi,"Sungai Udo RT/RW  22/01 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BUNGO Provinsi JAMBI 

                                        Telp : 82317776408 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,336.00,78.00,0,9.00,15.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=zLHpXt5tq1BRf1KUdUZ5GA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,YUSDI,"Pertanian, Kehutanan, Dan Perikanan",KERAMBA,IKAN NILA,Aceh,"KUALA TUHA - LAMI RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,9.00,144.00,80,5.00,150.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=CR+mg4iBsFxspyhX326jNw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Pabrik Penggilingan Padi,"Pertanian, Kehutanan, Dan Perikanan",Usaha Penggilingan Padi,Padi,Sumatera selatan,"Jl Lintas Sumatera Km 45 RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN OGAN KOMERING ULU Provinsi SUMATERA SELATAN 

                                        Telp : - Fax : -",Koperasi,4.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   40,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   60,00 %",Rendah,575.00,120.00,15,7.50,150.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=NlDG+tr8uWSJBncTyO62YA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,TOKO SRI WIJAYA,"Pertanian, Kehutanan, Dan Perikanan",Beras Dan Sayuran,Beras Dan Sayuran,Jawa timur,"Panggung Rawi RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA CILEGON Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,3.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,89.00,600.00,10,10.00,24.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5vcpeT+gRRglVRffyJ+79Q==&mp=Bjv3m4lcInn46OWc4jy6kQ==,John Ripuasaa,"Pertanian, Kehutanan, Dan Perikanan",Pedagang,Ikan,Maluku,"Jl. Pantai Mardika RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KOTA AMBON Provinsi MALUKU 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,10.00,133.75,20,10.00,0.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=129ay9DMS1ouNhuJJaxjoQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kelompok Ternak Kambing Jawa Randi,"Pertanian, Kehutanan, Dan Perikanan",Kambing,-,Jawa barat,"N/A RT/RW  4/6/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANJARNEGARA Provinsi JAWA BARAT 

                                        Telp : 85227745583 Fax : -",Perorangan,20.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,43.00,24.00,10,5.00,100.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=TLPWuHoe9xCV8U+YoHdinA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Karet Serlin,"Pertanian, Kehutanan, Dan Perikanan",Petani Karet,Karet,Sumatera utara,"Ora Hili Fao RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,101.00,15.00,20,2.00,100.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=ymD5aID18urzpjpq0g18cQ==&mp=5JdvraNzQnzSzI+hC9alEQ==,Pedagang Ikan Keliling,"Pertanian, Kehutanan, Dan Perikanan",Pedagang Ikan,Ikan Campur,Papua barat,"Bandung RT/RW  004/ 

                                        Kelurahan PADARNI Kecamatan MANOKWARI BARAT Kabupaten KABUPATEN MANOKWARI Provinsi PAPUA BARAT 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,22.45,59.31,0,6.55,100.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=pVxWoyzw1K962uuroCrTZQ==&mp=xI6rAeQkygTAn3Z625IGLg==,Valentinus Bineka,"Pertanian, Kehutanan, Dan Perikanan",Peternakan Ayam,Telur Ras,Bali,"Cemara RT/RW  18/ 

                                        Kelurahan - Kecamatan - Kabupaten KOTA BALIKPAPAN Provinsi KALIMANTAN TIMUR 

                                        Telp : - Fax : -",Perorangan,10.0,Distributor,"Memenuhi Order Dari Distributor/Eksportir/Trader   50,00 %","Memenuhi Order Dari Distributor/Eksportir/Trader   50,00 %",Tinggi,68.70,21.00,0,5.00,43.00,4
https://www.bi.go.id/bisaid/bisaid/Detail?pm=a9BPDMEcUrKp2bO0EwCmHg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,UNTUNG,"Pertanian, Kehutanan, Dan Perikanan",PERKEBUNAN,SAWIT,Aceh,"UJONG PADANG RT/RW  / 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NAGAN RAYA Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,82.00,7.00,5,5.00,28.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=St5LoWuewn7ZOJPH+gcGPw==&mp=fOhzApotY5QnAtxxXvjAfA==,PETERNAK SAPI,"Pertanian, Kehutanan, Dan Perikanan",TERNAK SAPI,SAPI,Aceh,"BUKIT IWIH RT/RW  00/00 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN ACEH TENGAH Provinsi ACEH 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,240000.00,180000.00,0,0.00,240.00,3
https://www.bi.go.id/bisaid/bisaid/Detail?pm=5by1kHiSH0X2fBcT64tIiw==&mp=2BbfzMJpZb2nANZ3GT30ng==,Indana Mardatilla,"Pertanian, Kehutanan, Dan Perikanan",Pembibitan Anggrek,Bunga Pohon,Jawa timur,"Jl. Seruni RT/RW  40590 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : - Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,44.55,240.00,20,10.00,0.00,1
https://www.bi.go.id/bisaid/bisaid/Detail?pm=NRvZbD8ATqKaSd+SEdJPIA==&mp=fOhzApotY5QnAtxxXvjAfA==,Ternak Ikan Lele M.Yusuf,"Pertanian, Kehutanan, Dan Perikanan",Ternak Ikan Lele,Ikan Lele,Lampung,"Jati Mulyo RT/RW  29/10 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN LAMPUNG SELATAN Provinsi LAMPUNG 

                                        Telp : 81273541020 Fax : -",Perorangan,4.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,36.00,38.00,10,8.00,80.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=a3xv7Um/6aHaKkRSyA981w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Lili,"Pertanian, Kehutanan, Dan Perikanan",Perikanan,-,Jawa barat,"Karang Anyar RT/RW  12/6/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN CIAMIS Provinsi JAWA BARAT 

                                        Telp : - Fax : -",Perorangan,1.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Tidak Ada   10,00 %",Rendah,29.00,19.00,20,5.00,26.00,6
https://www.bi.go.id/bisaid/bisaid/Detail?pm=iWz8imGBw81btBKhrH31aQ==&mp=2BbfzMJpZb2nANZ3GT30ng==,Nur Rokim,"Pertanian, Kehutanan, Dan Perikanan",Krecek Krupuk,Krecek Krupuk,Jawa timur,"Jl. Desa Becek RT/RW  40578 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN KEDIRI Provinsi JAWA TIMUR 

                                        Telp : 354770415 Fax : -",Perorangan,12.0,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,275.28,102.40,10,10.00,130.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=dnU+CioiMW3kIkSS6KyFig==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Karet Bajisakhi,"Pertanian, Kehutanan, Dan Perikanan",Petani Karet,Karet,Sumatera utara,"Ora Hili Fao RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,4.0,Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,105.00,18.00,20,5.00,25.00,2
https://www.bi.go.id/bisaid/bisaid/Detail?pm=tIJPTTn+2HuoPJ/s/ATmcA==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Petani Padi Hidayat,"Pertanian, Kehutanan, Dan Perikanan",Petani Padi,Padi,Sumatera utara,"Hili Geho RT/RW  0/0 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN NIAS SELATAN Provinsi SUMATERA UTARA 

                                        Telp : 0 Fax : -",Perorangan,2.0,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,552.00,45.00,20,0.00,400.00,5
https://www.bi.go.id/bisaid/bisaid/Detail?pm=UZjf+3Nc5mJ3iiC6okNRnQ==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Kebun Pepaya Slamet Riyanto,"Pertanian, Kehutanan, Dan Perikanan",Pepaya,Pepaya,Jawa tengah,"Desa Banteran RT/RW  2/4/2020 

                                        Kelurahan - Kecamatan - Kabupaten KABUPATEN BANYUMAS Provinsi JAWA TENGAH 

                                        Telp : 85878383391 Fax : -",Perorangan,5.0,Distributor,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Rendah,19.00,314.00,10,10.00,15.00,5
